order_id,customer_id,order_date,product_category,quantity,revenue,discount,cost_of_goods,shipping_cost,delivery_region_cost,payment_processing_fee,order_status,refund_amount,net_revenue,gross_margin
4013,572,18-02-2021,Fashion,1,475.66,130.43,183.36,86.68,19.35,9.96,Returned,345.23,0,-270.04
4014,573,12-01-2021,Home,3,1052.03,98.68,533.94,145.52,51.77,25.26,Completed,0,953.35,273.89
4015,573,19-01-2021,Electronics,1,372.69,18.78,248.62,146.51,56.18,10.99,Completed,0,353.91,-41.22
4016,573,29-01-2021,Grocery,4,1280.39,34.31,775.03,78.19,25.21,29.33,Completed,0,1246.08,392.86
4017,573,03-02-2021,Beauty,1,1497.64,64.55,712.49,78.96,25.97,31.59,Completed,0,1433.09,641.64
4018,573,12-02-2021,Home,1,4356.27,48.79,2127.29,97.62,33.95,124.04,Completed,0,4307.48,2082.57
4019,573,12-03-2021,Electronics,4,1922.01,151.07,1172.73,112.01,29.84,56.27,Completed,0,1770.94,486.2
4020,573,17-03-2021,Grocery,2,956.99,54.74,632.32,75.17,26.64,25.29,Completed,0,902.25,194.76
4021,573,24-03-2021,Electronics,1,502.91,1.61,295.34,148.92,48.96,10.11,Completed,0,501.3,57.04
4022,573,29-03-2021,Fashion,1,2608.45,83.73,1002.71,83.46,28.36,64.42,Completed,0,2524.72,1438.55
4023,573,19-04-2021,Beauty,2,4586.73,50.91,1836.02,121.37,25.6,101.64,Completed,0,4535.82,2578.43
4024,573,08-06-2021,Home,2,3742.64,446.87,2048.4,87.61,19.79,88.01,Completed,0,3295.77,1159.76
4025,573,12-06-2021,Beauty,1,1157.4,92.71,554.64,89.22,31.51,27.48,Completed,0,1064.69,420.83
4026,573,07-07-2021,Fashion,1,5004.91,118.62,1808.88,85.15,32.25,110.17,Completed,0,4886.29,2992.26
4027,573,07-08-2021,Electronics,1,3927.54,451.67,2222.17,121.7,33.57,90.54,Completed,0,3475.87,1132
4028,573,13-08-2021,Fashion,2,2115.7,246.48,1048.27,144.55,55.85,63.25,Completed,0,1869.22,676.4
4029,573,29-08-2021,Fashion,5,5211.63,26.06,2281.73,90.5,21.32,150.84,Completed,0,5185.57,2813.34
4030,573,18-09-2021,Grocery,3,596.38,30,358.69,119.26,37.78,13.81,Completed,0,566.38,88.43
4031,573,21-09-2021,Fashion,1,3506.44,330.66,1277.67,141.52,51.26,78.16,Returned,3175.78,0,-1419.19
4032,573,01-10-2021,Fashion,1,2971.63,334.9,1309.31,134.79,53.43,71.01,Completed,0,2636.73,1192.63
4033,573,07-10-2021,Electronics,1,1278.31,44.23,777.5,80.7,30.25,37.58,Completed,0,1234.08,375.88
4034,573,21-10-2021,Electronics,1,4485.96,389.83,2605.43,134.11,40.3,117.19,Completed,0,4096.13,1356.59
4035,574,19-01-2021,Grocery,2,184.9,41.84,113.83,78.44,27.38,5.36,Completed,0,143.06,-49.21
4036,576,28-01-2021,Grocery,1,428.95,17.97,286.36,170.16,53.25,8.72,Completed,0,410.98,-45.54
4037,576,07-04-2021,Home,3,442.84,28.52,248.55,180.76,66.72,10.27,Completed,0,414.32,-14.99
4038,576,29-04-2021,Fashion,1,528.16,29.68,248.27,172.66,43.52,12.41,Completed,0,498.48,77.55
4039,576,09-05-2021,Electronics,1,2014.02,193.75,1197.7,102.76,31.89,45.25,Completed,0,1820.27,519.81
4040,577,08-02-2021,Grocery,4,6128.26,196.72,4054.56,78.86,30.55,170.56,Completed,0,5931.54,1798.12
4041,577,02-03-2021,Home,1,2134.23,254.61,1215.11,65.87,14.8,43.42,Completed,0,1879.62,598.64
4042,577,09-03-2021,Fashion,1,3039.86,200.33,1294.95,123.74,36.9,78.48,Completed,0,2839.53,1420.84
4043,577,15-03-2021,Home,1,1098.22,117.07,630.38,112.93,37.83,22.69,Returned,981.15,0,-743.31
4044,577,23-03-2021,Home,1,1411.12,82.55,626.92,110.45,33.79,40.4,Completed,0,1328.57,591.2
4045,577,14-04-2021,Fashion,2,1491.32,154.05,737.63,70.92,15.43,36.74,Returned,1337.27,0,-808.55
4046,577,01-05-2021,Home,1,1530.52,175.4,788.42,89.24,32.61,38.21,Completed,0,1355.12,477.46
4047,577,24-05-2021,Home,1,423.79,12.93,221.54,115.08,23.79,10.22,Completed,0,410.86,74.24
4048,577,07-07-2021,Home,1,3566.7,12.13,1841.34,71.83,17.04,97.32,Completed,0,3554.57,1641.4
4049,577,29-07-2021,Electronics,1,2337.02,172,1608,107.34,35.68,63.24,Completed,0,2165.02,449.68
4050,577,18-08-2021,Grocery,2,3504.19,345.16,2165.35,70.83,14.87,103.09,Completed,0,3159.03,922.85
4051,577,16-09-2021,Grocery,2,2917.84,65.65,1986.04,77.53,24.46,79.24,Completed,0,2852.19,788.62
4052,577,28-09-2021,Home,3,766.13,53.4,323.07,79.09,17.67,22.34,Completed,0,712.73,310.57
4053,577,12-10-2021,Grocery,1,4595.97,136.04,2913.35,68.89,20.49,94.96,Completed,0,4459.93,1477.69
4054,577,17-10-2021,Grocery,1,3598.16,386.44,2254.19,86.12,21.97,86.21,Completed,0,3211.72,871.41
4055,577,22-10-2021,Beauty,1,2732.94,149.22,1345.24,80.08,16.81,58.93,Cancelled,0,2583.72,1158.4
4056,577,07-11-2021,Electronics,2,1938.95,204.75,1304.99,93.29,22.83,43.16,Returned,1734.2,0,-1398.28
4057,577,11-11-2021,Fashion,1,1826.03,199.22,649.77,61.7,13.21,53.48,Completed,0,1626.81,915.34
4058,577,21-11-2021,Electronics,1,7756.57,856.33,4461.93,101.69,29.37,186.86,Completed,0,6900.24,2336.62
4059,577,18-12-2021,Home,1,3229.22,78.79,1848.93,75.95,22.91,66.29,Completed,0,3150.43,1225.55
4060,577,24-01-2022,Electronics,2,1090.35,9.92,724.53,92.94,23.21,25.37,Completed,0,1080.43,262.96
4061,577,27-01-2022,Grocery,1,3243.43,235.8,2081.39,68.92,20.25,72.19,Completed,0,3007.63,857.32
4062,577,04-02-2022,Electronics,1,691.07,42.78,436.67,73.8,27.43,19.63,Completed,0,648.29,137.82
4063,577,10-02-2022,Fashion,1,711.36,57.69,291.52,80.09,31.23,16.71,Completed,0,653.67,282.06
4064,577,10-03-2022,Beauty,3,3728.66,362.05,1604.54,68.71,20.05,106,Returned,3366.61,0,-1673.25
4065,577,18-03-2022,Beauty,1,2258.24,81.3,1174.07,109.58,37.4,61.91,Completed,0,2176.94,893.29
4066,577,05-04-2022,Beauty,2,1022.82,79.88,509.03,127.88,44.74,24.97,Completed,0,942.94,306.03
4067,577,18-04-2022,Beauty,1,6148.84,458.09,3064.49,98.52,38.43,148.29,Completed,0,5690.75,2527.74
4068,577,01-06-2022,Grocery,1,5124.39,87.63,3316.65,88.72,25.4,112.25,Completed,0,5036.76,1631.39
4069,577,17-06-2022,Fashion,3,2470.31,263.58,1005.9,61.62,18.21,54.82,Completed,0,2206.73,1139.21
4070,577,08-07-2022,Home,3,3890.87,452.9,1737.66,72.1,27.34,90.92,Completed,0,3437.97,1628.21
4071,577,27-07-2022,Fashion,1,600.88,11.78,215.02,66.89,21.27,15.65,Completed,0,589.1,307.19
4072,577,13-08-2022,Home,2,981.27,59.17,524.05,116.44,32.6,28.15,Completed,0,922.1,281.61
4073,577,22-08-2022,Electronics,2,495.83,57.62,309.78,89.68,19.82,12.05,Completed,0,438.21,38.75
4074,577,11-10-2022,Home,1,1421.37,59.41,766.94,82.91,32.68,41.9,Completed,0,1361.96,512.11
4075,577,14-10-2022,Grocery,1,2751.43,208.01,1750.68,120.2,46.52,57.88,Completed,0,2543.42,672.54
4076,577,19-10-2022,Beauty,2,2578.77,170.71,1220.75,111.5,36.31,73.67,Completed,0,2408.06,1075.81
4077,577,30-10-2022,Beauty,3,3010.7,305.89,1358.65,119.62,28.22,81.96,Completed,0,2704.81,1226.54
4078,578,04-01-2021,Fashion,1,1552.28,101.21,569.02,72.65,17.57,40.11,Completed,0,1451.07,809.4
4079,578,11-01-2021,Fashion,1,2079.77,276.82,982.89,67.08,21.92,44.48,Completed,0,1802.95,752.98
4080,578,17-01-2021,Home,1,1209.65,152.29,683.89,92.94,21.91,25.97,Completed,0,1057.36,280.53
4081,578,03-02-2021,Grocery,1,1226.42,61.32,821.97,127.27,34.86,30.72,Completed,0,1165.1,215.86
4082,578,19-02-2021,Beauty,1,1571.38,276.41,775.13,68.72,14.9,37.36,Completed,0,1294.97,451.12
4083,578,04-03-2021,Beauty,4,1244.63,210.47,547.05,92.34,32.22,28.19,Completed,0,1034.16,394.77
4084,578,17-03-2021,Fashion,1,2379.7,341.25,953.97,82.62,27.93,54.4,Cancelled,0,2038.45,1001.86
4085,578,30-03-2021,Grocery,2,1039.18,64.22,639.32,111.43,23.01,25.11,Completed,0,974.96,224.21
4086,578,09-06-2021,Fashion,1,2754.54,472.4,1058.75,113.61,39.7,77.9,Completed,0,2282.14,1109.78
4087,578,14-06-2021,Home,1,1503.63,123.15,642.05,87.49,23.81,32.57,Completed,0,1380.48,650.94
4088,578,20-06-2021,Electronics,2,4323.85,717.33,2665.26,77.38,25.54,114.86,Completed,0,3606.52,863.88
4089,578,25-06-2021,Fashion,1,4948.65,477.05,2321.45,83.64,22.58,136.82,Completed,0,4471.6,2066.51
4090,578,06-07-2021,Beauty,1,6012.75,550.17,2812.49,88.78,26.44,154.6,Completed,0,5462.58,2561.31
4091,578,30-07-2021,Beauty,3,10060.52,1181.11,3949.77,82.23,23.37,237.28,Cancelled,0,8879.41,4847.41
4092,578,13-09-2021,Fashion,1,847.44,127.2,352.69,106.59,37.55,22.48,Completed,0,720.24,260.96
4093,578,27-09-2021,Beauty,3,3195.61,369.09,1476.94,93.96,22.45,91.11,Completed,0,2826.52,1255.62
4094,579,31-01-2021,Home,2,548.97,20.59,255.83,113.32,25.91,12.94,Completed,0,528.38,159.23
4095,580,01-02-2021,Grocery,4,613.89,81.03,388.98,111.2,38.38,17.86,Completed,0,532.86,32.68
4096,580,21-02-2021,Electronics,1,728.47,87.34,472.63,69.06,18.25,16.45,Returned,641.13,0,-541.69
4097,580,27-04-2021,Beauty,4,440.04,36.79,170.98,86.27,32.4,11.95,Completed,0,403.25,146
4098,580,15-05-2021,Electronics,1,649.72,67.18,401.06,87.18,25.21,16.47,Completed,0,582.54,94.3
4099,580,04-06-2021,Fashion,3,652.41,62.31,317.2,97.56,24.58,15.18,Completed,0,590.1,175.34
4100,581,08-02-2021,Home,3,1713.83,249.02,903.99,100.83,37.25,47.52,Cancelled,0,1464.81,459.99
4101,581,11-03-2021,Grocery,1,847.42,264.56,594.06,94.82,36.68,25.06,Completed,0,582.86,-106.02
4102,582,26-01-2021,Home,1,494.35,103.91,276.78,120.09,27.95,10.79,Completed,0,390.44,-6.43
4103,582,07-02-2021,Electronics,3,395.06,41.64,236.03,106.72,30.77,9.54,Completed,0,353.42,10.67
4104,582,14-02-2021,Home,1,649.17,86.79,375.43,121.44,46.1,14.4,Completed,0,562.38,65.51
4105,583,01-02-2021,Home,2,723.83,49.94,372.02,64.53,25.49,18.91,Completed,0,673.89,237.34
4106,583,01-05-2021,Beauty,1,280.16,17.4,133.58,67.75,19.47,6.28,Completed,0,262.76,61.43
4107,583,11-05-2021,Grocery,1,493.1,48.13,342.3,114.88,33.08,14.76,Completed,0,444.97,-12.21
4108,583,06-06-2021,Electronics,5,2334.3,132.35,1545.65,67.85,14.34,68.36,Completed,0,2201.95,588.45
4109,583,26-06-2021,Beauty,1,448.83,20.02,202.95,104.51,23.88,9.97,Completed,0,428.81,121.35
4110,584,04-02-2021,Home,2,1184.48,76.87,669.61,113.88,36.21,26.93,Cancelled,0,1107.61,324.12
4111,584,03-04-2021,Beauty,4,848.73,99.22,355.01,113.7,44.87,18.07,Completed,0,749.51,280.8
4112,584,30-06-2021,Beauty,1,412.5,46.86,207.57,77.02,22.08,9.79,Completed,0,365.64,81.05
4113,584,22-08-2021,Fashion,1,995.22,84.39,478.28,87,28.93,21.64,Returned,910.83,0,-565.28
4114,584,11-10-2021,Grocery,2,2666.84,172.54,1860.21,62.59,16.52,59.18,Completed,0,2494.3,571.5
4115,584,01-11-2021,Electronics,2,913.62,94.29,579.11,102.91,38.53,18.32,Completed,0,819.33,137.31
4116,584,03-01-2022,Beauty,1,1723.41,114.43,867.31,95.86,29.91,41.36,Completed,0,1608.98,645.81
4117,584,02-04-2022,Home,4,778.43,15.57,329.19,104.22,23.19,16.66,Completed,0,762.86,329.45
4118,585,02-02-2021,Fashion,4,1204.82,169.04,547.39,109.52,24.39,29.06,Returned,1035.78,0,-656.91
4119,585,20-03-2021,Beauty,1,541.68,33.15,266.47,117.21,43.93,12.22,Completed,0,508.53,124.85
4120,586,02-02-2021,Grocery,3,609.02,113.22,383.26,185,38.11,13.26,Completed,0,495.8,-72.46
4121,586,08-02-2021,Home,1,1566.03,542.63,868,171.17,39,31.32,Completed,0,1023.4,-15.77
4122,586,23-02-2021,Electronics,2,1507.35,437.43,977.6,152.97,38.93,42.78,Completed,0,1069.92,-60.65
4123,586,13-03-2021,Electronics,1,828.63,148.41,549.46,165.85,58.93,18.57,Completed,0,680.22,-35.09
4124,586,22-03-2021,Electronics,4,1208.29,371.55,699.36,184.06,68.72,33.75,Completed,0,836.74,-46.68
4125,586,03-04-2021,Grocery,1,3486.08,1188.75,2265.72,178.79,40.95,100.76,Returned,2297.33,0,-2444.51
4126,586,06-04-2021,Home,1,4103.74,1000.08,1810.67,175.33,51.47,95.44,Completed,0,3103.66,1117.66
4127,586,13-04-2021,Beauty,2,1018.99,223.87,424.78,118.58,45.64,26.15,Cancelled,0,795.12,251.76
4128,586,23-05-2021,Fashion,1,1784.59,259.48,792.99,152.94,38.65,36.82,Completed,0,1525.11,579.18
4129,586,31-05-2021,Home,1,1016.33,266.68,499.47,113.54,25.67,24.24,Completed,0,749.65,136.64
4130,586,03-06-2021,Beauty,2,6667.32,1470.14,3399.13,140,30.23,135.91,Completed,0,5197.18,1658.05
4131,586,24-06-2021,Beauty,1,3839.31,582.04,1743.85,162.97,34.96,82.13,Completed,0,3257.27,1350.45
4132,586,01-07-2021,Fashion,1,767.37,127.23,339.31,152.59,35.32,21.52,Completed,0,640.14,148.24
4133,586,14-07-2021,Fashion,2,3407.41,811.65,1348.06,176.9,44.08,101.61,Completed,0,2595.76,1070.8
4134,586,17-07-2021,Electronics,2,1266.63,411.02,715.7,185.29,72.19,29.68,Cancelled,0,855.61,-45.38
4135,586,22-07-2021,Grocery,2,6884,2428.68,4189.75,112.21,33.38,169.79,Cancelled,0,4455.32,153.36
4136,586,02-08-2021,Fashion,1,1428.03,175.65,677.32,94.04,35.6,33.61,Completed,0,1252.38,481.02
4137,586,12-08-2021,Fashion,2,1724.47,393.7,844.81,185.93,47.13,48.48,Completed,0,1330.77,300.03
4138,586,22-09-2021,Grocery,1,1188.13,358.7,737.5,111.14,33.78,24.52,Completed,0,829.43,-19.21
4139,586,10-10-2021,Fashion,3,20078.79,6708.32,7965.64,126.48,38.79,454.05,Completed,0,13370.47,5278.35
4140,586,07-11-2021,Grocery,2,950.05,173.67,594.17,164.58,39.32,27.58,Completed,0,776.38,17.63
4141,586,16-11-2021,Fashion,1,2717.76,545.73,1228.13,130.02,41.91,67.5,Completed,0,2172.03,813.88
4142,586,05-12-2021,Electronics,2,2875.89,739.97,1761.57,189.48,71.78,68.9,Completed,0,2135.92,184.87
4143,586,23-12-2021,Home,3,3931.4,1423.56,1937.99,102.18,28.11,95.26,Completed,0,2507.84,467.67
4144,586,29-01-2022,Grocery,1,3567.37,1293.53,2249.05,110.05,24.47,81.21,Returned,2273.84,0,-2359.1
4145,586,03-02-2022,Beauty,2,897.43,261.33,462.6,117.86,40.06,23.86,Completed,0,636.1,55.64
4146,586,21-03-2022,Fashion,1,3015.11,762.82,1464.6,114.06,35.6,87.89,Completed,0,2252.29,673.63
4147,586,28-03-2022,Grocery,3,1000.45,339.75,610.93,101.35,23.6,28.66,Completed,0,660.7,-51.58
4148,586,13-06-2022,Fashion,2,641.6,121.97,315.09,165.66,33.34,17.69,Completed,0,519.63,38.88
4149,586,22-06-2022,Beauty,1,4540.64,674.29,2318.88,111.5,26.19,106.98,Completed,0,3866.35,1435.97
4150,586,07-07-2022,Beauty,1,4460.33,1614.19,1844.11,107.34,29.63,116.82,Completed,0,2846.14,894.69
4151,586,28-07-2022,Beauty,2,914.06,164.62,421.89,171.85,40.67,26.51,Completed,0,749.44,155.7
4152,586,01-08-2022,Grocery,2,1640.26,616.08,1009.87,158.05,48.83,42.27,Completed,0,1024.18,-143.74
4153,586,28-08-2022,Fashion,1,1532.63,300.24,658.96,145.8,45.45,33.87,Completed,0,1232.39,427.63
4154,586,18-09-2022,Electronics,2,2635.7,706.37,1597.95,187.41,66.58,69.73,Completed,0,1929.33,143.97
4155,586,26-09-2022,Beauty,1,1195.05,364.49,458.82,157.64,37.23,28.23,Completed,0,830.56,214.1
4156,586,03-10-2022,Fashion,1,3410.46,1045.99,1512.1,117.16,28.71,90.41,Completed,0,2364.47,735.21
4157,586,16-11-2022,Electronics,4,6478.25,1809.38,4144.57,184.09,69.99,147.61,Completed,0,4668.87,340.21
4158,586,17-12-2022,Fashion,2,5710.26,2151.05,2399.66,110.85,42.27,137.47,Completed,0,3559.21,1048.7
4159,586,21-12-2022,Beauty,1,6766.47,2283.68,3177.42,164.12,56.08,152.79,Completed,0,4482.79,1141.25
4160,586,02-01-2023,Home,1,1197.34,334.66,564.75,105.89,39.5,28.15,Returned,862.68,0,-670.64
4161,586,04-03-2023,Home,1,1758.14,597.77,863.74,110.13,41.43,45.68,Completed,0,1160.37,186.5
4162,586,18-03-2023,Beauty,2,725.48,177.02,301.68,185.64,63.41,15.9,Completed,0,548.46,61.14
4163,586,13-07-2023,Fashion,1,594.08,137.59,295.17,98.37,32.32,16.08,Completed,0,456.49,62.95
4164,586,21-08-2023,Home,2,639.21,172.2,291.7,194.28,70.04,14.63,Completed,0,467.01,-18.97
4165,586,03-09-2023,Beauty,1,1783.78,309.31,736.52,113.97,41.22,40.13,Completed,0,1474.47,623.98
4166,586,24-10-2023,Fashion,1,1077.41,388.19,486.72,193.6,52.64,26.96,Completed,0,689.22,8.9
4167,588,22-01-2021,Beauty,1,409.14,52.57,184.05,118.43,30.34,9.98,Completed,0,356.57,54.09
4168,588,20-02-2021,Home,2,526.42,76.86,252.07,123.72,36.56,15.77,Completed,0,449.56,73.77
4169,589,25-01-2021,Beauty,1,463.18,121.35,236.16,106.08,31.54,12.12,Completed,0,341.83,-0.41
4170,589,05-02-2021,Fashion,2,633.86,212.47,259.52,65.21,21.56,17.4,Completed,0,421.39,96.66
4171,589,14-07-2021,Grocery,1,2246.05,626.42,1557.79,61.1,21.07,61.16,Completed,0,1619.63,0.74
4172,590,15-01-2021,Electronics,3,395.17,24.86,225.34,109.08,37.15,9.28,Cancelled,0,370.31,35.89
4173,590,19-01-2021,Electronics,1,528.15,77.22,336.59,70.44,27.96,10.73,Completed,0,450.93,43.9
4174,590,08-02-2021,Home,1,749.33,81.3,337.92,81.45,28.54,17.29,Completed,0,668.03,248.66
4175,590,13-02-2021,Fashion,1,2904.66,331.42,1232.57,77.71,24.94,61.63,Completed,0,2573.24,1262.96
4176,590,16-02-2021,Home,2,5020.64,280.65,2254.61,80.89,18.17,115.61,Completed,0,4739.99,2404.49
4177,590,21-02-2021,Electronics,2,1864.54,269.24,1111.51,98.31,26.68,38.18,Completed,0,1595.3,385.48
4178,590,22-04-2021,Beauty,3,863.78,140.62,368.58,113.32,26.02,25.77,Returned,723.16,0,-481.9
4179,590,25-04-2021,Beauty,3,432.28,63.67,181.08,103.86,26.75,9.83,Completed,0,368.61,83.67
4180,590,04-05-2021,Beauty,3,1603.15,176.35,772.74,90.33,23.45,37.91,Completed,0,1426.8,563.73
4181,590,21-05-2021,Electronics,2,1571.89,248.36,891.77,146.52,50.72,39.42,Completed,0,1323.53,285.24
4182,590,07-06-2021,Beauty,1,2741.61,321.87,1364.45,145.18,57.84,80.64,Completed,0,2419.74,910.11
4183,590,29-07-2021,Beauty,1,4215.46,578.78,1745.39,71.78,24.7,100.95,Completed,0,3636.68,1819.51
4184,590,12-08-2021,Fashion,5,577.31,47.74,266.31,85.35,23.44,12.74,Completed,0,529.57,177.91
4185,590,21-08-2021,Beauty,1,601.86,71.02,239.02,124.49,46.4,15.41,Completed,0,530.84,167.33
4186,590,24-08-2021,Fashion,4,2648.6,463.24,1301.78,87.83,31.64,66.63,Completed,0,2185.36,795.75
4187,590,29-08-2021,Beauty,1,1129.65,171.82,476.16,122.51,27.37,23.22,Completed,0,957.83,359.16
4188,590,12-09-2021,Beauty,1,1112.17,152.26,506.4,129.42,44.21,28.67,Completed,0,959.91,324.09
4189,590,28-10-2021,Grocery,1,2483.3,343.19,1580.22,109.13,35.57,65.17,Completed,0,2140.11,450.76
4190,590,11-11-2021,Beauty,5,1971.3,245.43,757.35,117.22,46.53,41.7,Completed,0,1725.87,851.3
4191,590,03-12-2021,Fashion,3,1997.06,337.7,918.75,93.19,20.6,56.7,Completed,0,1659.36,647.42
4192,590,19-12-2021,Fashion,1,1414.24,145.67,643.3,81.04,21.07,41.47,Completed,0,1268.57,544.23
4193,590,23-12-2021,Home,2,2519.73,192,1369.48,95.12,29.63,53.69,Completed,0,2327.73,863.13
4194,590,28-12-2021,Electronics,4,1224.37,92.81,711.74,110.79,25.71,34.05,Completed,0,1131.56,309.03
4195,590,16-01-2022,Electronics,1,2204.87,165.59,1451.69,127.8,48.62,48.79,Returned,2039.28,0,-1579.49
4196,590,16-03-2022,Home,5,5224.21,435.7,2718.28,148.99,42.35,133.12,Completed,0,4788.51,1921.24
4197,590,22-03-2022,Electronics,2,804.78,57.54,462.99,137.8,37.39,21.67,Returned,747.24,0,-600.79
4198,590,07-04-2022,Beauty,1,2064.93,316.14,993,108.12,37.59,55.72,Completed,0,1748.79,647.67
4199,590,16-04-2022,Home,2,1469.23,80.07,780.49,93.61,25.18,31.04,Completed,0,1389.16,515.06
4200,590,20-04-2022,Beauty,1,2450.86,415.42,936.51,98.32,37.41,51.94,Completed,0,2035.44,1000.61
4201,591,18-01-2021,Electronics,1,668.94,41.34,412.72,120.04,38.86,14.73,Completed,0,627.6,94.84
4202,591,02-02-2021,Home,1,1079.28,4.1,503.72,94.24,20.13,22.54,Completed,0,1075.18,477.22
4203,591,14-03-2021,Electronics,1,150,17.45,88.53,113.39,39.65,4.24,Completed,0,132.55,-69.37
4204,591,06-04-2021,Home,1,1211.38,57.42,628.94,102.98,20.91,27.45,Completed,0,1153.96,422.04
4205,592,24-01-2021,Fashion,2,845.12,263.85,384.28,71.05,21.82,22.72,Completed,0,581.27,125.94
4206,593,26-01-2021,Fashion,1,1344.16,140.6,545.56,123.91,34.1,37.58,Completed,0,1203.56,534.09
4207,593,09-02-2021,Home,2,670.58,86.91,287.78,103.63,25.99,17.22,Completed,0,583.67,192.26
4208,593,07-03-2021,Grocery,2,799.22,120.92,543.22,129.71,46.38,20.23,Completed,0,678.3,5.37
4209,594,29-01-2021,Home,3,169.95,18.15,74.14,109.05,34.05,4.93,Completed,0,151.8,-31.39
4210,594,08-02-2021,Fashion,1,529.36,29.38,249.93,68.71,18.12,12.11,Returned,499.98,0,-318.64
4211,594,27-03-2021,Fashion,1,1285.26,32.52,462.4,120.02,34.9,35.76,Completed,0,1252.74,670.32
4212,594,18-04-2021,Home,3,243.39,16.57,138.96,76.35,18.83,6.49,Completed,0,226.82,11.51
4213,594,12-05-2021,Electronics,1,1818.25,184.55,1246.97,116.12,37.58,50.69,Completed,0,1633.7,270.61
4214,594,17-07-2021,Electronics,1,150,17.55,92.08,112.95,27.45,3.12,Completed,0,132.45,-72.58
4215,594,18-09-2021,Home,4,1505.78,90.8,789.11,100.38,40.13,35.34,Completed,0,1414.98,525.49
4216,594,29-09-2021,Electronics,1,162.98,5.8,98.76,127.98,38.73,3.3,Completed,0,157.18,-69.56
4217,594,12-10-2021,Home,3,499.07,2.94,229.49,100.05,32.86,14.51,Completed,0,496.13,166.59
4218,594,25-11-2021,Beauty,1,608.49,71.5,286.11,67.73,20.81,13.48,Completed,0,536.99,183.15
4219,595,17-01-2021,Grocery,1,2116.25,443.57,1441.78,119.81,29,52.52,Completed,0,1672.68,111.09
4220,595,27-05-2021,Beauty,5,904.71,174.97,360.25,86.7,31.41,18.62,Completed,0,729.74,282.79
4221,595,09-08-2021,Grocery,1,1606.61,212.72,1067.28,92.28,33.84,33.2,Completed,0,1393.89,234.33
4222,595,20-10-2021,Fashion,1,600.11,109.64,234.68,76.01,18.94,17.65,Completed,0,490.47,179.78
4223,595,24-12-2021,Electronics,5,1891.08,151.66,1073.25,147.94,49.31,42.2,Completed,0,1739.42,518.23
4224,597,15-01-2021,Grocery,2,1121.28,265.86,765.24,99.1,34.52,22.81,Completed,0,855.42,-8.92
4225,597,06-06-2021,Fashion,1,2406.02,712.18,1139.56,73.84,21.98,59.53,Completed,0,1693.84,480.44
4226,597,18-06-2021,Beauty,2,958.01,242.95,402.07,72.33,24.51,20.41,Completed,0,715.06,240.66
4227,598,07-02-2021,Grocery,1,2603.6,809.46,1629.46,110.33,42.35,59.53,Returned,1794.14,0,-1739.79
4228,599,15-01-2021,Electronics,1,552.62,99.03,383.68,61.68,19.56,15.22,Completed,0,453.59,8.23
4229,599,27-01-2021,Fashion,2,941.65,236.92,395.18,87.27,29.1,25.94,Completed,0,704.73,222.28
4230,599,03-02-2021,Beauty,4,533.78,173.21,239.83,120.06,24.2,12.3,Completed,0,360.57,0.68
4231,599,15-04-2021,Home,1,612.91,103.83,291.47,87.4,19.4,13.6,Completed,0,509.08,130.21
4232,599,17-06-2021,Home,2,601.86,201.98,273.51,77.29,21.09,17.93,Completed,0,399.88,49.08
4233,599,18-07-2021,Home,4,1170.24,153.89,632.78,129.39,34.66,24.69,Completed,0,1016.35,254.18
4234,599,30-07-2021,Beauty,1,1154.57,387.47,510.67,102.94,25.29,26.47,Completed,0,767.1,153.49
4235,600,28-01-2021,Fashion,2,1359.56,80.62,583.55,118.12,35.68,40.67,Returned,1278.94,0,-701.67
4236,600,13-02-2021,Grocery,1,4432.91,181.75,2995.62,119.43,29.06,114.09,Cancelled,0,4251.16,1136.11
4237,600,17-02-2021,Beauty,1,3664.93,318.85,1413.22,138.9,42.12,98.51,Completed,0,3346.08,1793.96
4238,600,27-02-2021,Home,4,3165.8,195.65,1578.32,150.3,55.85,73.96,Completed,0,2970.15,1241.53
4239,600,05-03-2021,Electronics,3,1663.61,124.94,1146.39,126.43,25.73,34.03,Completed,0,1538.67,265.85
