customer_id,signup_date,acquisition_channel,acquisition_month,acquisition_campaign_id,region,device_type,first_order_date,customer_status,date_of_birth,gender
10502,2021-06-24,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-07-02,Inactive,2002-05-21,F
10503,2021-06-14,Paid Ads,Jun-21,CAMP_00021,East,Web,,Active,1984-12-07,M
10504,2021-06-19,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-06-30,Inactive,1977-02-04,M
10505,2021-06-06,Paid Ads,Jun-21,CAMP_00021,East,Mobile,,Inactive,1987-05-11,M
10506,2021-06-10,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-11,Inactive,1985-07-01,F
10507,2021-06-27,Influencer,Jun-21,CAMP_00024,North,Mobile,2021-07-04,Inactive,1983-01-26,M
10508,2021-06-10,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-06-22,Inactive,1992-01-02,F
10509,2021-06-22,Organic,Jun-21,CAMP_00022,South,Mobile,2021-06-29,Inactive,1998-03-13,F
10510,2021-06-01,Organic,Jun-21,CAMP_00022,East,Web,2021-06-13,Inactive,1973-10-01,M
10511,2021-06-09,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-22,Inactive,1972-08-23,M
10512,2021-06-15,Organic,Jun-21,CAMP_00022,South,Mobile,2021-06-18,Inactive,1993-10-21,M
10513,2021-06-02,Paid Ads,Jun-21,CAMP_00021,East,Web,2021-06-14,Inactive,1987-04-08,M
10514,2021-06-12,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-06-15,Inactive,1994-08-05,M
10515,2021-06-28,Paid Ads,Jun-21,CAMP_00021,West,Web,2021-07-03,Inactive,1986-10-31,F
10516,2021-06-10,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-18,Active,1996-03-27,M
10517,2021-06-27,Organic,Jun-21,CAMP_00022,South,Mobile,2021-07-08,Inactive,1973-11-25,M
10518,2021-06-17,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-06-25,Inactive,1975-10-31,M
10519,2021-06-15,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-06-20,Inactive,1971-05-17,M
10520,2021-06-24,Organic,Jun-21,CAMP_00022,South,Mobile,2021-07-02,Active,1978-05-24,F
10521,2021-06-25,Paid Ads,Jun-21,CAMP_00021,West,Web,,Inactive,1978-01-31,Other
10522,2021-06-10,Referral,Jun-21,CAMP_00023,East,Mobile,2021-06-21,Inactive,1983-10-15,M
10523,2021-06-01,Referral,Jun-21,CAMP_00023,West,Web,2021-06-02,Inactive,1987-02-13,F
10524,2021-06-16,Organic,Jun-21,CAMP_00022,Tier2,Web,2021-06-18,Inactive,1972-11-04,F
10525,2021-06-21,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-06-26,Inactive,1975-03-23,F
10526,2021-06-22,Organic,Jun-21,CAMP_00022,East,Web,2021-06-24,Active,1976-12-20,F
10527,2021-06-07,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-06-09,Inactive,1975-02-23,M
10528,2021-06-10,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-06-11,Inactive,1998-10-02,F
10529,2021-06-04,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-06-20,Inactive,1978-11-05,F
10530,2021-06-19,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-07-11,Inactive,1988-01-29,M
10531,2021-06-07,Organic,Jun-21,CAMP_00022,North,Web,2021-06-17,Inactive,1990-03-02,F
10532,2021-06-11,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-19,Inactive,1977-03-30,F
10533,2021-06-01,Organic,Jun-21,CAMP_00022,East,Mobile,2021-06-06,Inactive,1971-06-27,F
10534,2021-06-25,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-06-27,Inactive,2000-10-04,F
10535,2021-06-29,Referral,Jun-21,CAMP_00023,North,Mobile,2021-07-07,Inactive,1997-11-01,F
10536,2021-06-21,Organic,Jun-21,CAMP_00022,North,Mobile,2021-06-23,Inactive,1996-05-21,F
10537,2021-06-26,Referral,Jun-21,CAMP_00023,North,Mobile,2021-07-03,Active,1983-03-07,M
10538,2021-06-08,Referral,Jun-21,CAMP_00023,East,Mobile,2021-06-09,Inactive,1986-04-27,M
10539,2021-06-27,Influencer,Jun-21,CAMP_00024,North,Mobile,2021-07-07,Inactive,1976-06-21,M
10540,2021-06-13,Organic,Jun-21,CAMP_00022,South,Web,2021-06-28,Inactive,1983-08-21,F
10541,2021-06-05,Referral,Jun-21,CAMP_00023,East,Mobile,,Inactive,1982-07-13,M
10542,2021-06-26,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-07-03,Inactive,1985-07-21,M
10543,2021-06-29,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-07-06,Inactive,1975-11-12,F
10544,2021-06-12,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-18,Inactive,1998-04-05,M
10545,2021-06-28,Referral,Jun-21,CAMP_00023,East,Web,2021-07-10,Inactive,1994-10-10,F
10546,2021-06-06,Organic,Jun-21,CAMP_00022,West,Mobile,2021-07-11,Active,1985-04-23,F
10547,2021-06-15,Referral,Jun-21,CAMP_00023,West,Mobile,2021-06-20,Active,1995-12-03,M
10548,2021-06-14,Influencer,Jun-21,CAMP_00024,South,Web,2021-06-22,Inactive,1981-09-24,M
10549,2021-06-07,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-10,Active,1999-11-24,M
10550,2021-06-20,Organic,Jun-21,CAMP_00022,North,Mobile,2021-07-13,Inactive,1983-09-09,F
10551,2021-06-24,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-07-11,Inactive,1984-10-21,M
10552,2021-06-26,Organic,Jun-21,CAMP_00022,North,Mobile,2021-06-29,Inactive,1979-06-03,M
10553,2021-06-19,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-23,Inactive,1994-03-10,M
10554,2021-06-23,Organic,Jun-21,CAMP_00022,East,Mobile,2021-07-03,Active,1984-05-18,F
10555,2021-06-10,Organic,Jun-21,CAMP_00022,West,Web,2021-06-11,Inactive,1995-03-23,M
10556,2021-06-24,Organic,Jun-21,CAMP_00022,North,Mobile,2021-07-04,Inactive,1992-03-15,M
10557,2021-06-13,Paid Ads,Jun-21,CAMP_00021,East,Mobile,,Active,1988-01-06,M
10558,2021-06-23,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-07-07,Inactive,1976-04-14,M
10559,2021-06-17,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-07-14,Inactive,1976-10-23,F
10560,2021-06-21,Paid Ads,Jun-21,CAMP_00021,Tier2,Web,2021-06-24,Inactive,1989-03-24,F
10561,2021-06-15,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-20,Inactive,1973-11-05,M
10562,2021-06-14,Organic,Jun-21,CAMP_00022,Tier2,Web,2021-07-18,Active,1984-09-13,M
10563,2021-06-23,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-29,Active,1982-02-01,F
10564,2021-06-30,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-07-11,Inactive,1991-05-20,F
10565,2021-06-03,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-04,Inactive,1994-04-04,M
10566,2021-06-14,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-07-02,Active,1997-10-26,F
10567,2021-06-17,Referral,Jun-21,CAMP_00023,North,Mobile,2021-06-23,Inactive,1987-12-19,F
10568,2021-06-27,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-07-14,Inactive,1978-06-21,F
10569,2021-06-05,Organic,Jun-21,CAMP_00022,West,Web,2021-06-23,Inactive,1989-02-11,F
10570,2021-06-01,Organic,Jun-21,CAMP_00022,East,Mobile,2021-06-05,Inactive,1991-06-07,F
10571,2021-06-27,Referral,Jun-21,CAMP_00023,South,Web,2021-07-04,Inactive,1993-11-08,F
10572,2021-06-14,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-22,Active,1986-09-10,F
10573,2021-06-10,Referral,Jun-21,CAMP_00023,West,Mobile,2021-06-14,Inactive,1990-01-26,M
10574,2021-06-14,Referral,Jun-21,CAMP_00023,East,Mobile,2021-06-15,Inactive,1981-04-19,F
10575,2021-06-07,Influencer,Jun-21,CAMP_00024,East,Mobile,2021-06-13,Inactive,1982-12-05,M
10576,2021-06-10,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-24,Active,1980-02-10,M
10577,2021-06-17,Influencer,Jun-21,CAMP_00024,North,Mobile,2021-06-20,Inactive,1983-07-21,M
10578,2021-06-13,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-15,Inactive,1982-11-26,F
10579,2021-06-15,Influencer,Jun-21,CAMP_00024,East,Web,2021-06-17,Inactive,1988-04-18,F
10580,2021-06-02,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-06-19,Inactive,1991-11-15,F
10581,2021-06-27,Referral,Jun-21,CAMP_00023,West,Web,2021-07-06,Inactive,1992-04-06,M
10582,2021-06-12,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-20,Inactive,1980-07-19,Other
10583,2021-06-18,Organic,Jun-21,CAMP_00022,South,Mobile,2021-06-19,Inactive,1974-05-21,M
10584,2021-06-21,Paid Ads,Jun-21,CAMP_00021,South,Web,,Inactive,1994-10-13,F
10585,2021-06-17,Referral,Jun-21,CAMP_00023,Tier2,Web,,Inactive,1988-09-13,F
10586,2021-06-04,Influencer,Jun-21,CAMP_00024,Tier2,Mobile,2021-06-05,Inactive,1983-12-30,F
10587,2021-06-20,Influencer,Jun-21,CAMP_00024,East,Mobile,2021-06-25,Inactive,1991-10-24,M
10588,2021-06-30,Referral,Jun-21,CAMP_00023,East,Mobile,2021-07-09,Active,1987-03-21,F
10589,2021-06-19,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-24,Inactive,1993-04-21,F
10590,2021-06-24,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-25,Active,1977-01-22,F
10591,2021-06-25,Paid Ads,Jun-21,CAMP_00021,East,Mobile,,Inactive,1991-01-09,F
10592,2021-06-25,Organic,Jun-21,CAMP_00022,East,Web,2021-07-01,Inactive,1980-12-24,F
10593,2021-06-28,Paid Ads,Jun-21,CAMP_00021,South,Web,2021-06-30,Inactive,1991-08-03,M
10594,2021-06-16,Organic,Jun-21,CAMP_00022,South,Mobile,2021-06-23,Active,1974-10-16,F
10595,2021-06-24,Referral,Jun-21,CAMP_00023,North,Mobile,2021-07-01,Inactive,1982-11-12,M
10596,2021-06-10,Influencer,Jun-21,CAMP_00024,East,Mobile,2021-06-26,Inactive,1993-05-08,M
10597,2021-06-05,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-20,Inactive,1975-04-18,M
10598,2021-06-21,Paid Ads,Jun-21,CAMP_00021,South,Web,2021-06-23,Active,1999-05-12,F
10599,2021-06-19,Organic,Jun-21,CAMP_00022,East,Mobile,2021-07-02,Inactive,1988-11-15,F
10600,2021-06-29,Influencer,Jun-21,CAMP_00024,Tier2,Mobile,2021-07-10,Inactive,1980-10-10,F
10601,2021-06-09,Influencer,Jun-21,CAMP_00024,East,Web,2021-06-16,Inactive,1986-08-12,M
10602,2021-06-06,Organic,Jun-21,CAMP_00022,East,Mobile,2021-06-12,Inactive,1976-03-18,F
10603,2021-06-20,Organic,Jun-21,CAMP_00022,Tier2,Web,2021-07-07,Inactive,1995-12-22,F
10604,2021-06-27,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-08-18,Inactive,1988-02-06,M
10605,2021-06-28,Paid Ads,Jun-21,CAMP_00021,West,Web,2021-06-30,Inactive,1983-05-21,M
10606,2021-06-05,Paid Ads,Jun-21,CAMP_00021,South,Mobile,,Inactive,1980-01-19,F
10607,2021-06-01,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-07-07,Inactive,1991-02-04,F
10608,2021-06-03,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-06-21,Inactive,1974-09-10,M
10609,2021-06-16,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,,Inactive,1985-07-29,F
10610,2021-06-03,Paid Ads,Jun-21,CAMP_00021,Tier2,Web,2021-06-15,Active,1997-03-31,M
10611,2021-06-06,Paid Ads,Jun-21,CAMP_00021,West,Mobile,,Inactive,1986-10-15,M
10612,2021-06-28,Referral,Jun-21,CAMP_00023,East,Web,2021-07-01,Inactive,1995-09-05,F
10613,2021-06-03,Organic,Jun-21,CAMP_00022,South,Web,2021-06-19,Inactive,1975-02-28,F
10614,2021-06-06,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-12,Active,1991-08-31,M
10615,2021-06-03,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-06-06,Inactive,1973-04-05,M
10616,2021-06-14,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-06-17,Inactive,1984-11-14,M
10617,2021-06-08,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-06-10,Inactive,1989-01-12,M
10618,2021-06-27,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-28,Inactive,1970-07-28,M
10619,2021-06-14,Paid Ads,Jun-21,CAMP_00021,Tier2,Web,,Inactive,1989-03-25,F
10620,2021-06-14,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-17,Inactive,1977-02-06,F
10621,2021-06-12,Referral,Jun-21,CAMP_00023,South,Mobile,2021-06-15,Inactive,1987-06-25,F
10622,2021-06-17,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-28,Inactive,1986-11-28,F
10623,2021-06-23,Organic,Jun-21,CAMP_00022,South,Mobile,2021-07-01,Active,1979-01-14,F
10624,2021-06-09,Paid Ads,Jun-21,CAMP_00021,East,Web,2021-06-13,Inactive,1995-12-07,F
10625,2021-06-16,Referral,Jun-21,CAMP_00023,South,Mobile,2021-06-23,Active,1990-04-30,M
10626,2021-06-22,Organic,Jun-21,CAMP_00022,North,Web,2021-07-01,Inactive,1980-10-17,M
10627,2021-06-05,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-06-18,Inactive,1995-04-04,F
10628,2021-06-24,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-07-05,Inactive,1987-10-01,F
10629,2021-06-23,Influencer,Jun-21,CAMP_00024,East,Mobile,2021-06-24,Inactive,1991-03-26,F
10630,2021-06-18,Organic,Jun-21,CAMP_00022,South,Mobile,2021-06-20,Active,1978-03-16,M
10631,2021-06-12,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-30,Inactive,1985-01-16,F
10632,2021-06-22,Paid Ads,Jun-21,CAMP_00021,East,Mobile,,Inactive,1980-11-30,M
10633,2021-06-22,Organic,Jun-21,CAMP_00022,West,Web,2021-06-26,Inactive,1997-01-12,M
10634,2021-06-22,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-25,Inactive,1989-04-13,F
10635,2021-06-26,Referral,Jun-21,CAMP_00023,West,Mobile,2021-07-19,Inactive,1989-03-02,M
10636,2021-06-10,Referral,Jun-21,CAMP_00023,West,Mobile,2021-06-12,Inactive,1979-10-29,F
10637,2021-06-01,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-06-09,Inactive,1994-03-02,F
10638,2021-06-28,Paid Ads,Jun-21,CAMP_00021,South,Web,2021-07-04,Inactive,1977-03-28,F
10639,2021-06-03,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-09,Inactive,1997-05-10,F
10640,2021-06-27,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-30,Inactive,1981-11-06,F
10641,2021-06-07,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-09,Inactive,1982-02-06,F
10642,2021-06-15,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-16,Inactive,1993-10-24,M
10643,2021-06-11,Organic,Jun-21,CAMP_00022,East,Web,2021-06-14,Inactive,1985-01-17,F
10644,2021-06-23,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-07-04,Active,1973-09-14,F
10645,2021-06-30,Referral,Jun-21,CAMP_00023,South,Web,,Inactive,1988-05-13,M
10646,2021-06-28,Organic,Jun-21,CAMP_00022,North,Mobile,2021-07-03,Inactive,1982-12-06,M
10647,2021-06-29,Referral,Jun-21,CAMP_00023,South,Mobile,2021-07-05,Inactive,1976-06-15,F
10648,2021-06-02,Influencer,Jun-21,CAMP_00024,West,Web,2021-06-09,Inactive,1998-01-05,M
10649,2021-06-10,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-14,Inactive,1989-04-09,M
10650,2021-06-06,Organic,Jun-21,CAMP_00022,East,Web,,Inactive,1983-06-14,F
10651,2021-06-27,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-06-30,Inactive,1985-05-08,M
10652,2021-06-07,Paid Ads,Jun-21,CAMP_00021,Tier2,Web,2021-06-24,Inactive,1986-02-25,M
10653,2021-06-27,Influencer,Jun-21,CAMP_00024,West,Mobile,2021-07-01,Inactive,1995-10-17,F
10654,2021-06-23,Organic,Jun-21,CAMP_00022,North,Mobile,2021-06-29,Active,1989-09-04,F
10655,2021-06-15,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-19,Inactive,1993-04-29,M
10656,2021-06-24,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-25,Inactive,1982-11-27,F
10657,2021-06-19,Organic,Jun-21,CAMP_00022,East,Web,2021-06-20,Inactive,1992-04-08,M
10658,2021-06-24,Organic,Jun-21,CAMP_00022,Tier2,Web,2021-06-27,Inactive,1977-08-31,F
10659,2021-06-10,Organic,Jun-21,CAMP_00022,East,Mobile,2021-06-15,Inactive,1983-03-17,M
10660,2021-06-10,Paid Ads,Jun-21,CAMP_00021,West,Web,2021-06-18,Inactive,1985-12-18,F
10661,2021-06-05,Organic,Jun-21,CAMP_00022,North,Mobile,2021-07-03,Inactive,1972-10-09,F
10662,2021-06-19,Organic,Jun-21,CAMP_00022,South,Web,2021-06-20,Inactive,1991-02-20,F
10663,2021-06-08,Organic,Jun-21,CAMP_00022,North,Web,,Inactive,1991-03-06,F
10664,2021-06-15,Influencer,Jun-21,CAMP_00024,Tier2,Web,2021-06-16,Inactive,1996-01-17,M
10665,2021-06-03,Influencer,Jun-21,CAMP_00024,West,Web,2021-06-11,Active,1995-01-17,F
10666,2021-06-12,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-07-10,Inactive,1982-07-03,F
10667,2021-06-19,Influencer,Jun-21,CAMP_00024,South,Web,2021-06-23,Inactive,1983-04-30,F
10668,2021-06-25,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-07-02,Active,1989-12-19,F
10669,2021-06-05,Paid Ads,Jun-21,CAMP_00021,South,Mobile,,Inactive,1981-12-21,F
10670,2021-06-17,Referral,Jun-21,CAMP_00023,North,Mobile,2021-06-19,Inactive,1993-04-04,F
10671,2021-06-15,Referral,Jun-21,CAMP_00023,North,Mobile,2021-06-18,Inactive,1995-09-08,F
10672,2021-06-23,Organic,Jun-21,CAMP_00022,South,Mobile,,Inactive,1994-05-25,F
10673,2021-06-21,Paid Ads,Jun-21,CAMP_00021,Tier2,Web,,Inactive,1976-03-22,M
10674,2021-06-20,Organic,Jun-21,CAMP_00022,South,Mobile,2021-06-25,Inactive,1992-01-13,F
10675,2021-06-25,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-28,Inactive,1970-04-29,F
10676,2021-06-02,Referral,Jun-21,CAMP_00023,South,Mobile,2021-06-10,Active,1973-08-14,F
10677,2021-06-15,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-22,Inactive,2001-02-03,M
10678,2021-06-18,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-19,Inactive,1978-09-30,F
10679,2021-06-09,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-22,Active,1980-02-25,F
10680,2021-06-10,Influencer,Jun-21,CAMP_00024,South,Web,2021-06-15,Inactive,1985-11-02,M
10681,2021-06-21,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-07-02,Active,1995-11-01,M
10682,2021-06-01,Organic,Jun-21,CAMP_00022,Tier2,Mobile,,Inactive,1984-12-01,M
10683,2021-06-01,Organic,Jun-21,CAMP_00022,South,Web,2021-06-07,Inactive,1984-12-29,F
10684,2021-06-14,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-18,Inactive,1992-06-25,F
10685,2021-06-10,Organic,Jun-21,CAMP_00022,South,Web,2021-06-30,Inactive,1992-05-02,M
10686,2021-06-01,Influencer,Jun-21,CAMP_00024,North,Mobile,,Inactive,1986-09-20,F
10687,2021-06-21,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-30,Inactive,1994-01-19,F
10688,2021-06-18,Referral,Jun-21,CAMP_00023,North,Web,2021-06-21,Inactive,1983-09-18,F
10689,2021-06-27,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-06-28,Inactive,1982-07-10,M
10690,2021-06-08,Referral,Jun-21,CAMP_00023,South,Mobile,2021-06-15,Inactive,1991-06-04,M
10691,2021-06-14,Referral,Jun-21,CAMP_00023,South,Mobile,2021-06-15,Inactive,1987-10-26,M
10692,2021-06-23,Referral,Jun-21,CAMP_00023,Tier2,Web,2021-06-24,Inactive,1996-05-11,F
10693,2021-06-18,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-24,Inactive,1986-05-12,M
10694,2021-06-08,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-15,Inactive,1983-11-05,M
10695,2021-06-05,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-06-06,Inactive,1996-03-13,M
10696,2021-06-07,Organic,Jun-21,CAMP_00022,East,Web,2021-06-26,Inactive,1983-07-20,M
10697,2021-06-09,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-10,Inactive,1987-06-13,F
10698,2021-06-29,Referral,Jun-21,CAMP_00023,East,Mobile,2021-08-10,Inactive,1981-02-05,F
10699,2021-06-29,Paid Ads,Jun-21,CAMP_00021,West,Mobile,2021-07-01,Inactive,1974-08-16,M
10700,2021-06-04,Organic,Jun-21,CAMP_00022,Tier2,Web,2021-06-11,Inactive,1980-02-03,F
10701,2021-06-02,Referral,Jun-21,CAMP_00023,East,Mobile,2021-06-03,Inactive,1997-01-16,M
10702,2021-06-20,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-07-09,Inactive,1991-03-28,M
10703,2021-06-30,Organic,Jun-21,CAMP_00022,North,Mobile,2021-08-07,Inactive,1988-08-17,M
10704,2021-06-28,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-07-07,Active,1991-08-22,M
10705,2021-06-12,Organic,Jun-21,CAMP_00022,East,Mobile,2021-06-17,Inactive,1989-01-26,F
10706,2021-06-19,Influencer,Jun-21,CAMP_00024,North,Mobile,2021-07-01,Inactive,1988-10-09,F
10707,2021-06-24,Organic,Jun-21,CAMP_00022,South,Web,2021-06-25,Inactive,1983-02-27,M
10708,2021-06-02,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-07-01,Inactive,1977-03-31,M
10709,2021-06-27,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-07-07,Inactive,1985-10-28,Other
10710,2021-06-18,Influencer,Jun-21,CAMP_00024,East,Mobile,2021-06-27,Inactive,1992-01-07,M
10711,2021-06-23,Referral,Jun-21,CAMP_00023,West,Mobile,2021-06-27,Inactive,1971-07-02,M
10712,2021-06-17,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-21,Inactive,1995-03-25,M
10713,2021-06-30,Referral,Jun-21,CAMP_00023,South,Mobile,2021-07-08,Inactive,1996-09-30,M
10714,2021-06-23,Influencer,Jun-21,CAMP_00024,Tier2,Web,2021-07-03,Inactive,1976-07-23,F
10715,2021-06-24,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-29,Active,2000-02-28,F
10716,2021-06-13,Paid Ads,Jun-21,CAMP_00021,East,Web,2021-06-20,Active,1982-02-20,M
10717,2021-06-22,Organic,Jun-21,CAMP_00022,South,Web,2021-06-26,Inactive,1976-12-02,M
10718,2021-06-27,Referral,Jun-21,CAMP_00023,East,Mobile,,Inactive,1966-10-25,F
10719,2021-06-08,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-15,Inactive,1973-08-07,M
10720,2021-06-23,Influencer,Jun-21,CAMP_00024,North,Web,2021-07-05,Inactive,1976-02-21,F
10721,2021-06-30,Paid Ads,Jun-21,CAMP_00021,Tier2,Mobile,2021-07-03,Inactive,1979-08-19,Other
10722,2021-06-21,Referral,Jun-21,CAMP_00023,East,Web,,Inactive,1997-10-01,F
10723,2021-06-27,Referral,Jun-21,CAMP_00023,East,Mobile,2021-07-06,Inactive,1992-12-19,F
10724,2021-06-17,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-22,Inactive,1978-01-24,M
10725,2021-06-16,Organic,Jun-21,CAMP_00022,North,Mobile,2021-06-25,Inactive,1994-10-27,F
10726,2021-06-30,Organic,Jun-21,CAMP_00022,East,Mobile,2021-07-03,Inactive,1975-04-29,M
10727,2021-06-15,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-22,Inactive,1998-04-01,F
10728,2021-06-28,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-07-07,Inactive,1989-10-17,F
10729,2021-06-28,Organic,Jun-21,CAMP_00022,West,Mobile,2021-07-11,Inactive,1987-11-04,M
10730,2021-06-16,Organic,Jun-21,CAMP_00022,West,Mobile,2021-06-20,Inactive,1983-01-15,F
10731,2021-06-30,Paid Ads,Jun-21,CAMP_00021,North,Web,,Inactive,1984-08-02,M
10732,2021-06-13,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-21,Active,1985-03-09,F
10733,2021-06-17,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-23,Inactive,1976-05-09,M
10734,2021-06-18,Referral,Jun-21,CAMP_00023,South,Mobile,2021-06-19,Inactive,1989-04-18,F
10735,2021-06-06,Paid Ads,Jun-21,CAMP_00021,East,Mobile,2021-06-11,Inactive,1988-05-24,M
10736,2021-06-26,Referral,Jun-21,CAMP_00023,Tier2,Web,2021-06-28,Active,1982-11-12,M
10737,2021-06-19,Referral,Jun-21,CAMP_00023,Tier2,Mobile,2021-07-19,Inactive,1989-03-24,F
10738,2021-06-28,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-29,Inactive,1979-06-09,M
10739,2021-06-17,Paid Ads,Jun-21,CAMP_00021,West,Mobile,,Inactive,1996-01-29,M
10740,2021-06-09,Organic,Jun-21,CAMP_00022,Tier2,Web,2021-06-23,Active,1979-11-15,Other
10741,2021-06-18,Organic,Jun-21,CAMP_00022,Tier2,Mobile,2021-06-21,Active,1992-08-13,F
10742,2021-06-22,Influencer,Jun-21,CAMP_00024,North,Mobile,2021-06-25,Inactive,1990-03-06,M
10743,2021-06-17,Paid Ads,Jun-21,CAMP_00021,South,Mobile,2021-06-18,Inactive,1997-04-05,F
10744,2021-06-05,Paid Ads,Jun-21,CAMP_00021,North,Web,2021-06-10,Inactive,1990-06-29,M
10745,2021-06-14,Paid Ads,Jun-21,CAMP_00021,North,Mobile,2021-06-15,Inactive,1979-09-25,M
10746,2021-06-01,Paid Ads,Jun-21,CAMP_00021,South,Mobile,,Inactive,1994-09-28,M
10747,2021-06-25,Referral,Jun-21,CAMP_00023,West,Web,2021-06-26,Active,1991-08-05,M
10748,2021-06-11,Referral,Jun-21,CAMP_00023,East,Web,2021-07-06,Inactive,1980-07-31,F
